id,region,municipality,settlement,type,Population,Children,latitude_dms,longitude_dms,latitude_dd,longitude_dd,oktmo,dadata,rosstat,Index_2000,region_id
111789,Республика Башкортостан,Благовещенский,Благовещенск,г,34955,8754,55.02.47,055.56.54,55.0463888888889,55.9483333333333,80615101001.0,1,0,1.41596638012224,2
6507,Челябинская область,Коркинский район,Коркино,г,34967,8792,54.53.33,061.23.35,54.8925,61.3930555555556,75633101001.0,0,1,-0.185788100001027,76
55714,Ленинградская область,Лужский муниципальный район,Луга,г,35000,6440,58.43.57,029.50.57,58.7325,29.8491666666667,41633101001.0,0,1,2.81743612149453,50
6878,Московская область,Истринский,Истра,г,35111,6522,55.54.51,036.51.38,55.9141666666667,36.8605555555556,46733000001.0,0,1,1.75130291517704,53
61649,Пензенская область,Каменский район,Каменка,г,35166,6966,53.11.08,043.59.41,53.1855555555556,43.9947222222222,56629101001.0,0,1,3.80507396307889,61
87929,Краснодарский край,Новокубанский район,Новокубанск,г,35173,7716,45.06.14,041.02.51,45.1038888888889,41.0475,3634101001.0,0,1,2.19258737991525,26
54616,Республика Башкортостан,Учалинский,Учалы,г,35222,9335,54.19.09,059.22.43,54.3191666666667,59.3786111111111,80653101001.0,0,1,-1.39275789020953,2
90537,Приморский край,Лесозаводский городской округ,Лесозаводск,г,35310,7865,45.28.41,133.25.07,45.4780555555556,133.418611111111,5711000001.0,0,1,-1.83150957564704,29
149753,Республика Саха (Якутия),Мирнинский,Мирный,г,35381,9115,62.32.33,113.59.03,62.5425,113.984166666667,98631101001.0,0,1,0.365770690265942,15
67585,Ставропольский край,Советский район,Зеленокумск,г,35639,7964,44.24.12,043.53.03,44.4033333333333,43.8841666666667,7735000001.0,0,1,0.329806075609772,30
117582,Ростовская область,Миллеровский,Миллерово,г,35650,7257,48.55.18,040.23.48,48.9216666666667,40.3966666666667,60632101001.0,0,1,1.50688944976652,63
65757,Самарская область,Кинель,Кинель,г,35715,6190,53.13.16,050.38.04,53.2211111111111,50.6344444444444,36708000001.0,0,1,2.44571011097742,65
107697,Мурманская область,Кандалакшский муниципальный район,Кандалакша,г,35750,6910,67.09.24,032.24.51,67.1566666666667,32.4141666666667,47608101001.0,0,1,-0.919275737484905,54
78976,Мурманская область,Городской округ ЗАТО город Североморск,Североморск,г,35875,10922,69.04.35,033.25.04,69.0763888888889,33.4177777777778,47730000001.0,0,1,-0.187753915911067,54
144547,Московская область,ЗАТО Краснознаменск,Краснознаменск,г,36103,7374,55.35.52,037.02.22,55.5977777777778,37.0394444444444,46706000001.0,0,1,-0.439269627160324,53
63442,Архангельская область,Коряжма,Коряжма,г,36224,7872,61.18.55,047.09.35,61.3152777777778,47.1597222222222,11708000001.0,0,1,-4.29265946898205,33
832,Калининградская область,Черняховский район,Черняховск,г,36255,7050,54.37.51,021.49.10,54.6308333333333,21.8194444444444,27739000001.0,0,1,-0.282752128218931,43
44986,Вологодская область,Сокольский район,Сокол,г,36589,8810,59.27.39,040.06.00,59.4608333333333,40.1,19638101001.0,0,1,-3.26645165966486,39
54734,Владимирская область,Вязниковский,Вязники,г,36635,6802,56.14.49,042.09.32,56.2469444444444,42.1588888888889,17610101001.0,0,1,-2.78529370065966,37
21483,Республика Северная Осетия - Алания,Алагирский,Алагир,г,36763,10017,43.02.30,044.13.12,43.0416666666667,44.22,90605101001.0,0,1,0.163424919796007,16
30446,Республика Северная Осетия - Алания,Правобережный,Беслан,г,37029,8935,43.11.38,044.32.02,43.1938888888889,44.5338888888889,90635101001.0,0,1,1.16062166693086,16
139671,Орловская область,Город Мценск,Мценск,г,37136,6349,53.16.44,036.34.30,53.2788888888889,36.575,54710000001.0,0,1,0.361405069946785,60
82820,Московская область,Протвино,Протвино,г,37308,6485,54.52.14,037.13.06,54.8705555555556,37.2183333333333,46767000001.0,0,1,0.062243177290193,53
67072,Ханты-Мансийский автономный округ - Югра,Югорск,Югорск,г,37422,9691,61.18.54,063.19.55,61.315,63.3319444444444,71887000.0,1,0,0.101946469980667,83
107163,Свердловская область,Ирбитское муниципальное образование,Ирбит,г,37444,8590,57.41.02,063.03.28,57.6838888888889,63.0577777777778,65739000.0,1,0,-0.118407114318553,68
30524,Челябинская область,Кыштымский,Кыштым,г,37480,7656,55.42.22,060.33.23,55.7061111111111,60.5563888888889,75734000001.0,0,1,1.98206449627757,76
122086,Приморский край,город Дальнереченск,Дальнереченск,г,37537,10040,45.55.51,133.43.54,45.9308333333333,133.731666666667,5708000.0,1,0,1.76615847886655,29
148983,Свердловская область,Режевской городской округ,Реж,г,37553,7929,57.22.18,061.23.00,57.3716666666667,61.3833333333333,65720000001.0,0,1,0.606077946340275,68
41977,Нижегородская область,Городецкий район,Заволжье,г,37620,7434,56.38.26,043.23.14,56.6405555555556,43.3872222222222,22628103001.0,0,1,0.159918298549971,55
34266,Краснодарский край,Город Горячий Ключ,Горячий Ключ,г,37639,8659,44.38.04,039.08.08,44.6344444444444,39.1355555555556,3709000001.0,1,0,1.43780808669634,26
116834,Республика Коми,ГО Усинск,Усинск,г,37658,9525,65.59.38,057.33.25,65.9938888888889,57.5569444444444,87723000001.0,0,1,-0.981839603621614,11
153584,Калужская область,Людиновский,Людиново,г,37734,7488,53.52.12,034.26.19,53.87,34.4386111111111,29620101001.0,0,1,0.472866788684874,44
70792,Челябинская область,Южноуральский,Южноуральск,г,37801,7971,54.26.32,061.16.17,54.4422222222222,61.2713888888889,75764000001.0,0,1,-1.50058973547196,76
115932,Ставропольский край,Петровский район,Светлоград,г,37819,6810,45.19.43,042.51.24,45.3286111111111,42.8566666666667,7731000001.0,0,1,2.00038522811246,30
100042,Астраханская область,Ахтубинский район,Ахтубинск,г,37889,8775,48.17.32,046.10.37,48.2922222222222,46.1769444444444,12605101001.0,0,1,0.381410911561934,34
26239,Приморский край,Большой Камень,Большой Камень,г,37918,7666,43.06.40,132.20.53,43.1111111111111,132.348055555556,5706000001.0,0,1,0.916702712761712,29
17376,Республика Коми,МР Печора,Печора,г,38014,9351,65.08.54,057.13.26,65.1483333333333,57.2238888888889,87620101001.0,0,1,-2.55863647693296,11
52245,Архангельская область,Новодвинск,Новодвинск,г,38082,8117,64.24.49,040.49.15,64.4136111111111,40.8208333333333,11715000001.0,0,1,-2.82137361544712,33
127520,Краснодарский край,Абинский район,Абинск,г,38119,8712,44.52.05,038.09.42,44.8680555555556,38.1616666666667,3601101001.0,0,1,-1.17370915496133,26
82028,Чеченская республика,Городской округ Город Аргун,Аргун,г,38169,17437,43.16.50,045.52.45,43.2805555555556,45.8791666666667,96702000001.0,0,1,-4.02824764238333,21
146595,Кабардино-Балкарская республика,Баксан,Баксан,г,38192,9814,43.40.55,043.32.04,43.6819444444444,43.5344444444444,83703000001.0,0,1,0.276878537124011,7
148529,Республика Ингушетия,Малгобек,Малгобек,г,38200,12132,43.30.21,044.35.00,43.5058333333333,44.5833333333333,26715000001.0,1,0,-1.37730476961581,6
102960,Тамбовская область,Город Моршанск,Моршанск,г,38230,6523,53.26.37,041.48.42,53.4436111111111,41.8116666666667,68720000001.0,0,1,-0.528403631761428,70
143383,Курская область,Город Курчатов,Курчатов,г,38240,7366,51.39.38,035.39.26,51.6605555555556,35.6572222222222,38708000001.0,0,1,0.195431933745285,49
33512,Ставропольский край,Изобильненский район,Изобильный,г,38551,6429,45.22.07,041.42.31,45.3686111111111,41.7086111111111,7713000001.0,0,1,-1.2540427430392,30
64012,Красноярский край,Шарыпово,Шарыпово,г,38561,7567,55.32.21,089.10.49,55.5391666666667,89.1802777777778,4740000001.0,0,1,1.02876564080585,27
123117,Саратовская область,Ртищевский район,Ртищево,г,38640,6873,52.15.31,043.47.17,52.2586111111111,43.7880555555556,63641101001.0,0,1,2.27775489920473,66
139716,Тверская область,Конаковский район,Конаково,г,38645,6750,56.42.48,036.46.46,56.7133333333333,36.7794444444444,28630101001.0,0,1,4.13318165905654,71
80258,Иркутская область,Саянск,Саянск,г,38674,8870,54.06.39,102.10.49,54.1108333333333,102.180277777778,25726000001.0,0,1,,42
48701,Республика Крым,Джанкой,Джанкой,г,38676,7233,45.42.33,034.23.18,45.7091666666667,34.3883333333333,35709000001.0,0,1,2.41817614677323,12
3124,Белгородская область,Алексеевский район,Алексеевка,г,38747,7621,50.37.48,038.41.17,50.63,38.6880555555556,14710000001.0,0,1,-0.644326051160672,35
76733,Ростовская область,Белокалитвинский,Белая Калитва,г,38780,7340,48.10.37,040.48.12,48.1769444444444,40.8033333333333,60606101001.0,0,1,1.41422127519854,63
137464,Костромская область,Шарьинский район,Шарья,г,38844,8652,58.22.11,045.31.05,58.3697222222222,45.5180555555556,34730000001.0,1,0,0.403305587481606,47
1244,Свердловская область,городской округ Красноуфимск,Красноуфимск,г,38988,8941,56.37.04,057.46.14,56.6177777777778,57.7705555555556,65747000001.0,0,1,0.402159671477525,68
97859,Хабаровский край,Амурский,Амурск,г,39046,7981,50.14.04,136.52.45,50.2344444444444,136.879166666667,8603101001.0,0,1,1.43519809316718,31
17206,Ленинградская область,Тосненский муниципальный район,Тосно,г,39101,5543,59.32.03,030.51.29,59.5341666666667,30.8580555555556,41648101001.0,0,1,-1.28204536481189,50
29676,Камчатский край,Елизовский район,Елизово,г,39198,8673,53.10.59,158.23.18,53.1830555555556,158.388333333333,30607101001.0,0,1,1.75489509373346,25
92147,Свердловская область,Качканарский городской округ,Качканар,г,39377,8024,58.42.18,059.29.02,58.705,59.4838888888889,65743000001.0,0,1,-0.632016713855314,68
72322,Брянская область,Новозыбковский район,Новозыбков,г,39725,8269,52.32.12,031.56.00,52.5366666666667,31.9333333333333,15720000001.0,0,1,0.0713931930298668,36
100629,Ханты-Мансийский автономный округ - Югра,Пыть-Ях,Пыть-Ях,г,39831,10704,60.45.31,072.50.11,60.7586111111111,72.8363888888889,71885000001.0,0,1,-2.49825457393719,83
109549,Волгоградская область,Город Урюпинск,Урюпинск,г,39844,6862,50.47.40,041.59.45,50.7944444444444,41.9958333333333,18725000001.0,0,1,-3.15634673823945,38
45573,Челябинская область,Чебаркульский,Чебаркуль,г,39914,7829,54.58.40,060.22.12,54.9777777777778,60.37,75758000001.0,1,0,-1.07505478808318,76
115363,Республика Северная Осетия - Алания,Моздокский,Моздок,г,40042,10199,43.44.50,044.39.25,43.7472222222222,44.6569444444444,90630101001.0,0,1,-2.61686866406539,16
93051,Ярославская область,Город Переславль-Залесский,Переславль-Залесский,г,40283,6884,56.44.10,038.51.16,56.7361111111111,38.8544444444444,78705000001.0,0,1,0.746556229394692,77
99785,Ханты-Мансийский автономный округ - Югра,Урай,Урай,г,40292,10682,60.07.47,064.48.14,60.1297222222222,64.8038888888889,71878000001.0,0,1,-0.879667453817781,83
76460,Калининградская область,Город Советский,Советск,г,40486,7327,55.04.52,021.53.19,55.0811111111111,21.8886111111111,27730000001.0,0,1,1.95942116436317,43
56226,Тюменская область,Ялуторовск,Ялуторовск,г,40701,9005,56.39.18,066.18.46,56.655,66.3127777777778,71715000001.0,0,1,2.45308767791384,74
103467,Краснодарский край,Темрюкский район,Темрюк,г,40755,9116,45.16.12,037.23.07,45.27,37.3852777777778,3651101001.0,1,0,-0.72058781271111,26
9502,Алтайский край,Каменский,Камень-на-Оби,г,40795,8353,53.47.29,081.21.16,53.7913888888889,81.3544444444444,1616101000.0,0,1,2.97916022231525,23
44889,Саратовская область,Пугачёвский район,Пугачев,г,40905,7597,52.00.57,048.47.50,52.0158333333333,48.7972222222222,63637101001.0,0,1,3.7292002863425,66
71383,Ростовская область,Красносулинский,Красный Сулин,г,40919,8400,47.53.41,040.03.29,47.8947222222222,40.0580555555556,60626101001.0,0,1,2.59479763877693,63
7451,Краснодарский край,Усть-Лабинский район,Усть-Лабинск,г,41131,9058,45.13.00,039.41.40,45.2166666666667,39.6944444444444,3657101001.0,0,1,-0.227747340137529,26
6678,Краснодарский край,Апшеронский район,Апшеронск,г,41133,8142,44.27.30,039.43.48,44.4583333333333,39.73,3605101001.0,0,1,-1.0361217376068,26
91145,Иркутская область,Усть-Кутский район,Усть-Кут,г,41149,10818,56.47.34,105.46.32,56.7927777777778,105.775555555556,25644101001.0,0,1,-0.0648016765981135,42
66179,Томская область,Стрежевой,Стрежевой,г,41230,9844,60.43.58,077.36.14,60.7327777777778,77.6038888888889,69710000001.0,0,1,1.20509602234875,72
81818,Кемеровская область,Мариинский район,Мариинск,г,41252,8923,56.12.33,087.44.06,56.2091666666667,87.735,32616101001.0,0,1,0.732868057854025,45
97118,Иркутская область,Тулун,Тулун,г,41279,11868,54.33.26,100.34.41,54.5572222222222,100.578055555556,25732000001.0,0,1,0.517120165153085,42
103262,Кемеровская область,Мысковский,Мыски,г,41379,9159,53.42.45,087.48.20,53.7125,87.8055555555556,32728000001.0,0,1,1.22289841392649,45
52174,Республика Ингушетия,Карабулак,Карабулак,г,41469,12925,43.18.37,044.54.17,43.3102777777778,44.9047222222222,26710000001.0,0,1,0.918338185990242,6
29556,Приморский край,Городской округ Спасск-Дальний,Спасск-Дальний,г,41539,8720,44.35.52,132.49.03,44.5977777777778,132.8175,5720000001.0,0,1,0.012476908850026,29
31123,Краснодарский край,Кореновский район,Кореновск,г,41770,8560,45.27.51,039.27.32,45.4641666666667,39.4588888888889,3621101001.0,0,1,-3.18096817722072,26
1152,Московская область,Каширский,Кашира,г,41870,7805,54.50.04,038.09.04,54.8344444444444,38.1511111111111,46735000001.0,0,1,-4.44958020098103,53
4251,Челябинская область,Саткинский район,Сатка,г,42214,9255,55.02.26,059.01.44,55.0405555555556,59.0288888888889,75649101001.0,0,1,-0.537125462567133,76
32930,Республика Татарстан,Заинский район,Заинск,г,42241,8498,55.17.56,052.00.23,55.2988888888889,52.0063888888889,92627101001.0,0,1,-1.20170548097824,17
6535,Кемеровская область,Осинниковский,Осинники,г,42454,9834,53.35.55,087.20.13,53.5986111111111,87.3369444444444,32734000001.0,0,1,-2.17912497885713,45
34565,Забайкальский край,Краснокаменск и Краснокаменский район,Краснокаменск,г,42504,12624,50.05.35,118.01.57,50.0930555555556,118.0325,76621101001.0,0,1,0.0191711340740496,24
65254,Ханты-Мансийский автономный округ - Югра,Сургутский район,Лянтор,г,42511,10194,61.38.21,072.10.46,61.6391666666667,72.1794444444444,71826105001.0,0,1,0.62797898577923,83
44216,Мурманская область,Городской округ город Мончегорск с подведомственной территорией,Мончегорск,г,42581,8534,67.56.18,032.56.09,67.9383333333333,32.9358333333333,47715000111.0,1,0,0.52799581178232,54
35001,Тамбовская область,Город Рассказово,Рассказово,г,42767,7885,52.39.14,041.52.27,52.6538888888889,41.8741666666667,68725000001.0,0,1,1.84569671164744,70
79275,Свердловская область,Муниципальное образование город Алапаевск,Алапаевск,г,42988,9986,57.50.51,061.40.10,57.8475,61.6694444444444,65728000001.0,0,1,1.14163961785604,68
124025,Волгоградская область,Город Фролово,Фролово,г,43326,9675,49.46.08,043.38.54,49.7688888888889,43.6483333333333,18728000001.0,0,1,3.10223184255606,38
66882,Белгородская область,Шебекинский район,Шебекино,г,43454,7555,50.24.02,036.53.16,50.4005555555556,36.8877777777778,14750000001.0,0,1,2.73350336823493,35
83784,Владимирская область,Кольчугинский,Кольчугино,г,43543,8231,56.17.38,039.22.34,56.2938888888889,39.3761111111111,17640101001.0,0,1,4.67829566688392,37
133179,Ханты-Мансийский автономный округ - Югра,Радужный,Радужный,г,43726,11869,62.08.03,077.27.30,62.1341666666667,77.4583333333333,71877000001.0,0,1,0.811708531891537,83
85411,Новосибирская область,Куйбышевский район,Куйбышев,г,43859,9244,55.27.00,078.18.30,55.45,78.3083333333333,50630101001.0,0,1,-0.162021945625523,57
150138,Санкт-Петербург,Кронштадтский,Санкт-Петербург,г,44374,7978,59.56.21,030.18.57,59.9391666666667,30.3158333333333,40000000.0,1,0,1.45600896475025,79
82144,Ленинградская область,Волховский муниципальный район,Волхов,г,44487,7575,59.49.06,032.22.03,59.8183333333333,32.3675,41609101001.0,0,1,0.489026874426651,50
50854,Республика Мордовия,Рузаевский,Рузаевка,г,44504,8245,54.03.30,044.57.16,54.0583333333333,44.9544444444444,89643101001.0,0,1,0.267233324415534,14
138956,Республика Татарстан,Буинский район,Буинск,г,44596,8986,54.57.51,048.17.25,54.9641666666667,48.2902777777778,92618101001.0,0,1,-1.75725812710947,17
55512,Ямало-Ненецкий автономный округ,Надымский муниципальный район,Надым,г,44600,10700,65.32.09,072.31.53,65.5358333333333,72.5313888888889,71916151001.0,0,1,0.826894174829249,85
69587,Тверская область,Город Кимры,Кимры,г,44743,8158,56.52.24,037.21.20,56.8733333333333,37.3555555555556,28726000.0,1,0,0.759022164041189,71
45105,Кировская область,Кирово-Чепецкий район,Кирово-Чепецк,г,45058,7601,58.33.22,050.01.54,58.5561111111111,50.0316666666667,33618000.0,1,0,1.48780139616365,46
140983,Тверская область,Город Торжок,Торжок,г,45371,8968,57.02.29,034.57.37,57.0413888888889,34.9602777777778,28750000001.0,0,1,0.0058006507391792,71
147201,Пермский край,Чусовской район,Чусовой,г,45378,10064,58.17.51,057.49.10,58.2975,57.8194444444444,57758000001.0,0,1,-1.22402023061706,28
4859,Чувашская республика,Канаш,Канаш,г,45482,10292,55.30.25,047.29.30,55.5069444444444,47.4916666666667,97707000001.0,0,1,-2.78294440162711,22
105268,Республика Хакасия,Саяногорск,Саяногорск,г,45628,11033,53.06.03,091.24.44,53.1008333333333,91.4122222222222,95708000001.0,1,0,-0.783047984406699,20
97843,Республика Башкортостан,Бирский,Бирск,г,45673,11249,55.24.45,055.32.26,55.4125,55.5405555555556,80613101001.0,0,1,-2.37809475746193,2
53946,Свердловская область,Верхнесалдинский городской округ,Верхняя Салда,г,45737,8908,58.02.48,060.33.22,58.0466666666667,60.5561111111111,65708000001.0,0,1,-1.45462818865774,68
112304,Кемеровская область,Берёзовский,Березовский,г,45801,9302,55.40.00,086.15.00,55.6666666666667,86.25,32710000001.0,0,1,0.679732887655739,45
144049,Ханты-Мансийский автономный округ - Югра,Лангепас,Лангепас,г,45804,11359,61.15.13,075.10.51,61.2536111111111,75.1808333333333,71872000001.0,0,1,2.85651507322445,83
44163,Смоленская область,Сафоновский район,Сафоново,г,45919,7378,55.06.25,033.14.24,55.1069444444444,33.24,66641101001.0,0,1,0.927436344060234,69
118709,Ярославская область,Тутаевский район,Тутаев,г,46068,9083,57.52.08,039.31.51,57.8688888888889,39.5308333333333,78643101001.0,0,1,1.05990626535136,77
17316,Тверская область,Город Вышний Волочёк,Вышний Волочек,г,46211,8937,57.34.06,034.32.25,57.5683333333333,34.5402777777778,28714000001.0,1,0,-0.19516986413205,71
69363,Алтайский край,Заринск,Заринск,г,46597,10426,53.42.23,084.55.54,53.7063888888889,84.9316666666667,1706000001.0,0,1,4.39640287265062,23
36253,Липецкая область,Грязинский район,Грязи,г,46608,9695,52.29.01,039.57.28,52.4836111111111,39.9577777777778,42606101001.0,0,1,1.53505173471871,51
142900,Самарская область,Отрадный,Отрадный,г,47083,8161,53.22.34,051.20.56,53.3761111111111,51.3488888888889,36724000001.0,0,1,-1.18468373213934,65
110185,Московская область,Дзержинский,Дзержинский,г,47163,9021,55.37.51,037.50.59,55.6308333333333,37.8497222222222,46711000001.0,0,1,1.66717991007122,53
89375,Орловская область,Город Ливны,Ливны,г,47179,8430,52.25.36,037.36.29,52.4266666666667,37.6080555555556,54705000001.0,0,1,-0.308849808227938,60
25400,Ленинградская область,Кингисеппский муниципальный район,Кингисепп,г,47312,8400,59.22.27,028.36.41,59.3741666666667,28.6113888888889,41621101001.0,0,1,-0.997144750196588,50
38440,Смоленская область,Ярцевский район,Ярцево,г,47709,7782,55.04.07,032.41.23,55.0686111111111,32.6897222222222,66658101001.0,0,1,2.1913501938726,69
43836,Ханты-Мансийский автономный округ - Югра,Мегион,Мегион,г,48348,12691,61.01.55,076.06.09,61.0319444444444,76.1025,71873000001.0,0,1,-1.70282794967419,83
72857,Ростовская область,Город Донецк,Донецк,г,48428,8331,48.20.06,039.56.46,48.335,39.9461111111111,60717000001.0,0,1,-0.491123366601642,63
120992,Краснодарский край,Курганинский район,Курганинск,г,48439,10555,44.53.16,040.35.29,44.8877777777778,40.5913888888889,3627101001.0,0,1,1.54472975607404,26
64375,Иркутская область,Шелеховский район,Шелехов,г,48460,13094,52.12.37,104.05.51,52.2102777777778,104.0975,25655101001.0,0,1,-1.1236209954447,42
2500,Оренбургская область,Бугуруслан,Бугуруслан,г,48669,10696,53.39.08,052.25.57,53.6522222222222,52.4325,53708000001.0,0,1,-1.97163174831767,59
112188,Удмуртская республика,Можга,Можга,г,49093,12779,56.26.34,052.12.50,56.4427777777778,52.2138888888889,94730000001.0,0,1,-3.94448487370802,19
86583,Свердловская область,городской округ «город Лесной»,Лесной,г,49111,8348,58.38.08,059.47.55,58.6355555555556,59.7986111111111,65749000001.0,0,1,-1.04880985794,68
141340,Нижегородская область,Балахнинский район,Балахна,г,49126,10051,56.30.16,043.36.07,56.5044444444444,43.6019444444444,22605101001.0,0,1,-3.69371940387075,55
1771,Республика Дагестан,Кизляр,Кизляр,г,49229,12362,43.50.51,046.42.42,43.8475,46.7116666666667,82730000001.0,0,1,0.307422123363229,5
142453,Ямало-Ненецкий автономный округ,Салехард,Салехард,г,50064,13667,66.31.51,066.36.50,66.5308333333333,66.6138888888889,71951000001.0,0,1,-1.25788355295656,85
24274,Новгородская область,Боровичский муниципальный район,Боровичи,г,50144,10486,58.23.18,033.54.50,58.3883333333333,33.9138888888889,49606101001.0,0,1,-0.490410192288216,56
45027,Ростовская область,Аксайский,Аксай,г,50296,11187,47.16.11,039.51.45,47.2697222222222,39.8625,60602101001.0,0,1,1.46596246120288,63
138352,Тульская область,Узловский район,Узловая,г,50508,9947,53.58.43,038.09.39,53.9786111111111,38.1608333333333,70644101001.0,0,1,-1.01698763043142,73
86728,Иркутская область,Черемхово,Черемхово,г,50586,14796,53.08.13,103.05.24,53.1369444444444,103.09,25745000001.0,1,0,-0.958479191523602,42
53530,Ленинградская область,Киришский муниципальный район,Кириши,г,50750,10097,59.27.02,032.00.55,59.4505555555556,32.0152777777778,41624101001.0,0,1,3.53388035772091,50
43291,Челябинская область,Снежинский,Снежинск,г,50759,9560,56.05.07,060.43.57,56.0852777777778,60.7325,75746000001.0,0,1,2.8560028006497,76
130208,Краснодарский край,Белореченский район,Белореченск,г,52044,13685,44.45.40,039.52.16,44.7611111111111,39.8711111111111,3608101001.0,0,1,4.18139548094127,26
143199,Самарская область,Жигулёвск,Жигулевск,г,52455,9092,53.24.04,049.29.40,53.4011111111111,49.4944444444444,36704000001.0,0,1,2.02944755422844,65
11692,Приморский край,Арсеньевский,Арсеньев,г,52767,10276,44.09.44,133.16.11,44.1622222222222,133.269722222222,5703000001.0,0,1,1.1635852647722,29
135210,Красноярский край,Назарово,Назарово,г,52817,9636,56.00.45,090.25.04,56.0125,90.4177777777778,4726000001.0,0,1,1.57448259328612,27
149339,Московская область,Солнечногорский,Солнечногорск,г,52944,10118,56.11.07,036.58.43,56.1852777777778,36.9786111111111,46771000001.0,1,0,-2.17053646768267,53
140155,Амурская область,Свободный,Свободный,г,53404,10425,51.22.33,128.08.03,51.3758333333333,128.134166666667,10730000001.0,0,1,2.22761523089513,32
144697,Воронежская область,Лискинский район,Лиски,г,53634,10517,50.59.13,039.29.52,50.9869444444444,39.4977777777778,20621101001.0,0,1,1.63128879420334,40
3048,Пермский край,Краснокамский район,Краснокамск,г,53864,13390,58.04.42,055.44.11,58.0783333333333,55.7363888888889,57720000001.0,0,1,1.6615882092492,28
39915,Чеченская республика,Гудермесский муниципальный район,Гудермес,г,53957,17327,43.21.07,046.06.13,43.3519444444444,46.1036111111111,96610101001.0,0,1,0.306034019099561,21
118777,Чеченская республика,Шалинский муниципальный район,Шали,г,54168,21018,43.08.56,045.54.04,43.1488888888889,45.9011111111111,96637101001.0,0,1,-1.85846249399101,21
37739,Республика Марий Эл,Город Волжск,Волжск,г,54177,11359,55.51.44,048.22.17,55.8622222222222,48.3713888888889,88705000001.0,0,1,-1.78796577425201,13
49031,Нижегородская область,Выкса,Выкса,г,54213,11753,55.19.14,042.10.05,55.3205555555556,42.1680555555556,22715000001.0,0,1,-3.54541506155921,55
66839,Смоленская область,Рославльский район,Рославль,г,54738,9324,53.56.50,032.51.24,53.9472222222222,32.8566666666667,66636101001.0,0,1,-0.852658269827884,69
119283,Московская область,Лыткарино,Лыткарино,г,55237,9643,55.34.40,037.54.12,55.5777777777778,37.9033333333333,46741000001.0,0,1,-2.82924078596418,53
113289,Краснодарский край,Тимашёвский район,Тимашевск,г,55360,12423,45.37.07,038.56.44,45.6186111111111,38.9455555555556,3653101001.0,0,1,-1.76553628083506,26
9757,Тульская область,Город Ефремов,Ефремов,г,55361,7564,53.08.31,038.06.60,53.1419444444444,38.1166666666667,70714000001.0,0,1,0.454666490171867,73
95041,Московская область,Фрязино,Фрязино,г,55369,10200,55.57.29,038.03.08,55.9580555555556,38.0522222222222,46780000001.0,0,1,1.39225075358922,53
97954,Владимирская область,Город Гусь-Хрустальный,Гусь-Хрустальный,г,55421,11143,55.37.11,040.39.28,55.6197222222222,40.6577777777778,17720000001.0,1,0,0.77866701037391,37
126282,Саратовская область,Вольский район,Вольск,г,55976,10768,52.02.45,047.23.14,52.0458333333333,47.3872222222222,63611101001.0,0,1,1.51500405530923,66
153820,Московская область,Подольск,Климовск,г,56186,9577,55.22.30,037.32.20,55.375,37.5388888888889,46760000001.0,1,0,-0.630139508631637,53
76198,Новосибирская область,Искитим,Искитим,г,56411,12233,54.38.33,083.18.23,54.6425,83.3063888888889,50712000001.0,0,1,0.44163394728398,57
76582,Свердловская область,Берёзовский городской округ,Березовский,г,56586,11823,56.54.35,060.49.05,56.9097222222222,60.8180555555556,65731000001.0,0,1,4.33605240892499,68
129415,Мурманская область,Городской округ город Апатиты с подведомственной территорией,Апатиты,г,56730,10750,67.34.04,033.24.24,67.5677777777778,33.4066666666667,47705000.0,1,0,4.06225338538292,54
43049,Московская область,Ленинский,Видное,г,56752,10120,55.33.26,037.42.31,55.5572222222222,37.7086111111111,46628101001.0,0,1,1.73768459687902,53
51258,Смоленская область,Вяземский район,Вязьма,г,56797,10019,55.12.21,034.17.53,55.2058333333333,34.2980555555556,66605101001.0,0,1,-0.184768142573514,69
3794,Республика Саха (Якутия),Нерюнгринский,Нерюнгри,г,56888,12771,56.39.40,124.43.08,56.6611111111111,124.718888888889,98660101001.0,0,1,0.0330216452211919,15
91480,Нижегородская область,Павловский район,Павлово,г,57028,10921,55.57.53,043.03.52,55.9647222222222,43.0644444444444,22642101001.0,0,1,0.848169491749156,55
10441,Тульская область,Щёкинский район,Щекино,г,57683,9972,54.00.08,037.31.03,54.0022222222222,37.5175,70648101001.0,0,1,2.16764629370674,73
59280,Приморский край,Артёмовский,Артем,г,57765,23376,43.21.44,132.10.53,43.3622222222222,132.181388888889,5705000001.0,0,1,-0.289948088714243,29
58825,Краснодарский край,Крымский район,Крымск,г,57824,13092,44.56.04,037.59.08,44.9344444444444,37.9855555555556,3625101001.0,0,1,-1.07875381918984,26
115701,Кабардино-Балкарская республика,Прохладный,Прохладный,г,57857,13411,43.45.32,044.00.37,43.7588888888889,44.0102777777778,83710000001.0,0,1,1.3017429000456,7
22681,Нижегородская область,Бор,Бор,г,57917,12103,56.21.23,044.03.52,56.3563888888889,44.0644444444444,22712000001.0,0,1,0.955650180453908,55
112576,Республика Башкортостан,Мелеузовский,Мелеуз,г,58004,15378,52.57.32,055.55.42,52.9588888888889,55.9283333333333,80641101001.0,0,1,-2.9040962715586,2
12091,Ленинградская область,Тихвинский муниципальный район,Тихвин,г,58068,10982,59.38.39,033.32.32,59.6441666666667,33.5422222222222,41645101001.0,0,1,-3.43834969590945,50
